Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
YOSE,FPIPO1T0223,7/7/93,,From FMH 1029 ,1,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0223,8/31/94,,From FMH 1029 ,2,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0223,6/9/95,,From FMH 1029 ,3,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0223,7/31/96,,From FMH 1029 ,4,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0223,8/31/99,,From FMH 1029                                                                  ,5,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0223,6/20/02,,From FMH 1029                                                                  ,9,Post02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0223,7/2/03,,From FMH 1029                                                                  ,10,Re02Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0223,6/14/04,,,11,Re02Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0223,6/14/07 9:09,,,12,Re02Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0223,6/4/12 10:23,,,16,Re02Year10,Re02Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0224,,,,,,,FMH,YNP Crew 9,Forest,,,267428,4156920,,nad27,0,6,9/23/93,,,,,254,180,25,25,,,,Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1> fuel2: From FMH 1052 <Merged from SubSample fuel2> fuel3: From FMH 1052 <Merged from SubSample fuel3> fuel4: From FMH 1052 <Merged from SubSample fuel4> herb3: From FMH 1050 <Merged from SubSample tranq3> <Merged from SubSample 5mq3> herb4: From FMH 1049 <Merged from SubSample tranq4> <Merged from SubSample 5mq4> pole1: From FMH 1043 <Merged from SubSample poleq1> seed: From FMH 1047 <Merged from SubSample seedq1> shrub3: From FMH 1037 <Merged from SubSample shrbq3> shrub4: From FMH 1036 <Merged from SubSample shrbq4> tree1: From FMH 1039 <Merged from SubSample treeq1> <Merged from SubSample tree1_ post> tree2: From FMH 1040 <Merged from SubSample treeq2> <Merged from SubSample tree2_post> tree3: From FMH 1041 <Merged from SubSample treeq3> <Merged from SubSample tree3_post> tree4: From FMH 1042 <Merged from SubSample treeq4> <Merged from SubSample tree4_post>,,,,,,,,
YOSE,FPIPO1T0224,9/24/93,,From FMH 1029 ,1,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0224,8/31/94,,From FMH 1029 ,2,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0224,7/14/95,,From FMH 1029 ,3,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0224,7/23/96,,From FMH 1029 ,4,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0224,8/23/99,,From FMH 1029                                                                  ,5,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0224,6/18/02,,From FMH 1029                                                                  ,9,Post02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0224,6/28/03,,From FMH 1029                                                                  ,10,Re02Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0224,5/27/04,,,11,Re02Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0224,6/12/07 8:32,,,12,Re02Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0224,6/11/12 11:18,,,16,Re02Year10,Re02Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0225,,,,,,,,,Forest,,,267520,4156358,,nad27,0,5,4/19/05,,,,,274,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herb3: From FMH 1050 herb4: From FMH 1049 pole1: From FMH 1043 seed: From FMH 1047 shrub3: From FMH 1037 shrub4: From FMH 1036 tree1: From FMH 1039 <Merged from SubSample tree1_ post> tree2: From FMH 1040 <Merged from SubSample tree2_post> tree3: From FMH 1041 <Merged from SubSample tree3_post> tree4: From FMH 1042 <Merged from SubSample tree4_post>,,,,,,,,
YOSE,FPIPO1T0225,4/4/97,,From FMH 1029 ,2,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0225,6/17/98,,From FMH 1029 ,3,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0225,7/2/99,,From FMH 1029                                                                  ,4,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0225,6/19/02,,From FMH 1029                                                                  ,5,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0225,5/18/05 14:27,,,6,Re01Year08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0225,7/13/05 14:27,,,9,Post02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0225,6/14/06 15:00,,,10,Re02Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0225,6/21/07,"KLS, ILA, IAH, APR, TPE, ALC",,11,Re02Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0225,6/1/10 10:21,,,14,Re02Year05,Re02Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0904,,,,,,,,,Forest,,,253783,4185788,,nad27,0,9.8,4/19/05,,,,,288,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herb3: From FMH 1050 herb4: From FMH 1049 pole1: From FMH 1043 seed: From FMH 1047 shrub3: From FMH 1037 shrub4: From FMH 1036 tree1: From FMH 1039 <Merged from SubSample tree1_ post> tree2: From FMH 1040 <Merged from SubSample tree2_post> tree3: From FMH 1041 <Merged from SubSample tree3_post> tree4: From FMH 1042 <Merged from SubSample tree4_post>,,,,,,,,
YOSE,FPIPO1T0904,7/3/91,,From FMH 1029                                                                  ,0,Pre00Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0904,8/20/02,,From FMH 1029                                                                  ,1,Pre00Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0904,7/15/05 16:26,,,2,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0904,6/8/14 12:58,S. Mucci  T. Erdody  W. Rehlaender  USGS 6,,,,Post01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0906,,,,,,,,,Forest,,,249509,4186340,,nad27,0,8,4/19/05,,,,,42,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herb3: From FMH 1050 herb4: From FMH 1049 pole1: From FMH 1043 seed: From FMH 1047 shrub3: From FMH 1037 shrub4: From FMH 1036 tree1: From FMH 1039 <Merged from SubSample tree1_ post> tree2: From FMH 1040 <Merged from SubSample tree2_post> tree3: From FMH 1041 <Merged from SubSample tree3_post> tree4: From FMH 1042 <Merged from SubSample tree4_post>,,,,,,,,
YOSE,FPIPO1T0906,7/10/91,,From FMH 1029                                                                  ,0,Pre00Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0906,6/26/02,,From FMH 1029                                                                  ,2,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0906,6/20/14 10:19,Sheah Mucci  TE  WR  USGS 6,,,,Post01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0907,,,,,,,,,Forest,,,,,11 N,NAD27,,,7/8/91 10:44,,,,,283,,,,,,,,,,,,,,,
YOSE,FPIPO1T0907,9/29/09 10:47,,,9,Post01,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0907,6/2/10 13:19,,,4,Re01Year01,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0908,,,,,,,,,Forest,,,,,11 N,NAD27,,,7/8/91 12:06,,,,,157,,,,,,,,,,,,,,,
YOSE,FPIPO1T0908,7/10/91 11:06,,,11,Pre00,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0908,9/28/09 12:08,,,12,Post01,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0908,7/13/10 9:03,,,4,Re01Year01,Re02Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0910,,,,,,,FMH,YNP Crew 9,Forest,,,248258,4187423,,nad27,0,8.8,8/10/92,,,,,244,8,2,0,,,,Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1> fuel2: From FMH 1052 <Merged from SubSample fuel2> fuel3: From FMH 1052 <Merged from SubSample fuel3> fuel4: From FMH 1052 <Merged from SubSample fuel4> herb3: From FMH 1050 <Merged from SubSample tranq3> <Merged from SubSample 5mq3> herb4: From FMH 1049 <Merged from SubSample tranq4> <Merged from SubSample 5mq4> pole1: From FMH 1043 <Merged from SubSample poleq1> seed: From FMH 1047 <Merged from SubSample Seedq1> shrub3: From FMH 1037 <Merged from SubSample shrubq3> shrub4: From FMH 1036 <Merged from SubSample shrubq4> tree1: From FMH 1039 <Merged from SubSample treeq1> <Merged from SubSample tree1_ post> tree2: From FMH 1040 <Merged from SubSample treeq2> <Merged from SubSample tree2_post> tree3: From FMH 1041 <Merged from SubSample treeq3> <Merged from SubSample tree3_post> tree4: From FMH 1042 <Merged from SubSample treeq4> <Merged from SubSample tree4_post>,,,,,,,,
YOSE,FPIPO1T0910,8/10/92,,From FMH 1029                                                                  ,0,Pre00Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0910,6/14/03,,From FMH 1029                                                                  ,2,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0910,7/8/03,,From FMH 1029                                                                  ,3,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0910,7/22/04,,,4,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0910,7/1/05 10:42,YNP Crew 9,,5,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0910,9/28/05 14:45,YNP Crew 9,,6,Post02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0910,7/11/06 15:08,,,7,Re02Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0910,6/26/07 16:08,,,8,Re02Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0910,6/13/10 15:33,,,14,Re02Year05,Re02Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0910,9/21/11 10:54,,,15,Post03,Post03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0911,,,,,,,,,Forest,,,4185870,249980,,nad27,0,9,7/17/91 16:21,,,,,130,225,37,0,,,,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herb3: From FMH 1050 herb4: From FMH 1049 pole1: From FMH 1043 seed: From FMH 1047 shrub3: From FMH 1037 shrub4: From FMH 1036 tree1: From FMH 1039 <Merged from SubSample tree1_post> tree2: From FMH 1040 <Merged from SubSample tree2_post> tree3: From FMH 1041 <Merged from SubSample tree3_post> tree4: From FMH 1042 <Merged from SubSample tree4_post>,,,,,,,,
YOSE,FPIPO1T0911,7/17/91 7:45,,,0,Pre00Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0911,6/28/02 7:45,,,2,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0911,6/20/14 9:49,"Shea Mucci, T Erdody, W Rehlaender, USGS6",,,,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0912,,,,,,,FMH Forest,YNP Crew 9,Forest,,,200000,4156866,,nad27,0,4.7,7/7/93,,,,,158,225,12,0,,,,Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1> <Merged from SubSample fuel1> fuel2: From FMH 1052 <Merged from SubSample fuel2> fuel3: From FMH 1052 <Merged from SubSample fuel3> <Merged from SubSample fuel3> fuel4: From FMH 1052 <Merged from SubSample fuel4> herb3: From FMH 1050 <Merged from SubSample tranq3_FMH> herb4: From FMH 1049 <Merged from SubSample tranq4_FMH> pole1: From FMH 1043 <Merged from SubSample poleq1_FMH> seed: From FMH 1047 <Merged from SubSample seed_FMH> shrub3: From FMH 1037 <Merged from SubSample shrbq3_FMH> shrub4: From FMH 1036 <Merged from SubSample shrbq4_FMH> tree1: From FMH 1039 <Merged from SubSample overq1_FMH> <Merged from SubSample tree1_ post> tree2: From FMH 1040 <Merged from SubSample overq2_FMH> <Merged from SubSample tree2_post> tree3: From FMH 1041 <Merged from SubSample overq3_FMH> <Merged from SubSample tree3_post> tree4: From FMH 1042 <Merged from SubSample overq4_FMH> <Merged from SubSample tree4_post>,,,,,,,,
YOSE,FPIPO1T0912,7/11/91,,From FMH 1029 ,0,Pre00Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0912,6/26/02,,From FMH 1029                                                                  ,1,Pre00Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0912,6/24/05 16:43,,,2,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T0912,6/19/14 12:12,"S Mucci, T Erdody, W Rehlaender, USGS 6",,,,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1093,,,,,,,,,Forest,,,251728,4194434,,nad27,0,0,6/13/06 13:39,,,,,280,,0,0,,,,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herb4: From FMH 1049 pole1: From FMH 1043 seed: From FMH 1047 shrub4: From FMH 1036 tree1: From FMH 1039 <Merged from SubSample tree1_post> tree2: From FMH 1040 <Merged from SubSample tree2_post> tree3: From FMH 1041 <Merged from SubSample tree3_post> tree4: From FMH 1042 <Merged from SubSample tree4_post>,,,,,,,,
YOSE,FPIPO1T1093,11/4/97 14:11,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1093,11/4/97 14:12,,,1,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1093,6/17/98 14:12,,,2,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1093,6/28/01 14:13,,,3,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1093,7/27/06 8:32,,,4,Re01Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1093,7/5/14 8:18,"W. Rehlaender, S. Mucci, T. Erdody",,,,Re02Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1094,,,,,,,,,Forest,,,251436,4198114,,nad27,0,0,6/13/06 13:40,,,,,208,,0,0,,,,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herb4: From FMH 1049 pole1: From FMH 1043 seed: From FMH 1047 shrub4: From FMH 1036 tree1: From FMH 1039 <Merged from SubSample tree1_post> tree2: From FMH 1040 <Merged from SubSample tree2_post> tree3: From FMH 1041 <Merged from SubSample tree3_post> tree4: From FMH 1042 <Merged from SubSample tree4_post>,,,,,,,,
YOSE,FPIPO1T1094,11/6/97 14:14,,,1,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1094,12/3/97 14:14,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1094,6/17/98 14:14,,,2,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1094,6/27/01 14:15,,,3,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1094,7/17/06 12:00,,,4,Re01Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1094,6/21/14 7:28,"S. Mucci, T. Erdody, W. Rhenlaender, USGS-^",,,,Re02Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1095,,,,,,,,,Forest,,,254779,4199631,,nad27,0,0,6/13/06 13:42,,,,,203,,0,0,,,,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herb4: From FMH 1049 pole1: From FMH 1043 seed: From FMH 1047 shrub4: From FMH 1036 tree1: From FMH 1039 <Merged from SubSample tree1_post> tree2: From FMH 1040 <Merged from SubSample tree2_post> tree3: From FMH 1041 <Merged from SubSample tree3_post> tree4: From FMH 1042 <Merged from SubSample tree4_post>,,,,,,,,
YOSE,FPIPO1T1095,10/15/97 14:15,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1095,10/15/97 14:16,,,1,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1095,6/22/98 14:16,,,2,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1095,7/18/01 14:17,,,3,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1095,7/19/06 12:13,,,4,Re01Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1095,6/22/14 14:46,"S Mucci, T Erdody, W Rehlaender, USGS6",,,,Re02Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1096,,,,,,,,,Forest,,,246553,4204173,,nad27,0,0,6/13/06 13:43,,,,,57,,0,0,,,,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herb4: From FMH 1049 pole1: From FMH 1043 seed: From FMH 1047 shrub4: From FMH 1036 tree1: From FMH 1039 <Merged from SubSample tree1_post> tree2: From FMH 1040 <Merged from SubSample tree2_post> tree3: From FMH 1041 <Merged from SubSample tree3_post> tree4: From FMH 1042 <Merged from SubSample tree4_post>,,,,,,,,
YOSE,FPIPO1T1096,12/17/96 14:17,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1096,12/17/97 14:18,,,1,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1096,6/16/98 14:18,,,2,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1096,7/26/01 14:19,,,3,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1096,7/20/06 12:42,,,4,Re01Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FPIPO1T1096,7/4/14 8:15,"TEredody, WRehlaender, SMucci",,8,Re02Year01,Re02Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FROG 049,,,,,,,,"DAB, ALC, TPE",CBI,,,250823,4208540,,nad27,0,4,10/8/07 13:02,,,,,0,,0,0,,,,Subsample comments:  CBI: ,,,,,,,,
YOSE,FROG 049,10/8/07 13:11,,,0,ReCBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FROG 063,,,,,,,,,CBI,,,254018,4208740,,nad27,0,0,10/9/07 13:48,,,,,0,,0,0,,,"CECO dominated w/PIJE repro mix. Strata E not rated, would underrepresent severity.",Subsample comments:  CBI: ,,,,,,,,
YOSE,FROG 063,10/9/07 14:17,,,0,ReCBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,Frog 1,,,,,,,WFU,,RA,,,253882,4208069,,nad27,0,0,7/26/07 15:46,,,,,266,,0,0,,See directions to L2.  From L2 to L1 go 5 chains at 218 degrees.,,Subsample comments:  5mA:  5mB:  fuels:  herbA:  herbB:  overstory:  saplings:  seedlings: ,,,,,,,,
YOSE,Frog 1,8/8/06 16:20,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,Frog 1,8/30/07 13:43,,,8,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,Frog 1,9/16/09 13:43,,,14,Re01Year3,Re01Year3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FROG 108,,,,,,,,,CBI,,,250724,4208266,,nad27,0,0,10/8/07 14:32,,,,,0,,0,0,,,PIJE overstory/QUKE understory. Area was hand-ignited during fire operations.,Subsample comments:  CBI: ,,,,,,,,
YOSE,FROG 108,10/8/07 14:36,,,0,ReCBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FROG 146,,,,,,,,,CBI,,,251027,4208071,,nad27,0,0,10/7/07 10:55,,,,,0,,0,0,,,"PIJE overstory. ARVI, Clarkia, Vulpia, cheat grass. Group training plot.",Subsample comments:  CBI: ,,,,,,,,
YOSE,FROG 146,10/7/07 11:02,"IAH, ALC, KLS, TPE, RDS, HPR, DAB",,0,ReCBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FROG 151,,,,,,,,,CBI,,,251140,4208587,,nad27,0,0,10/8/07 13:14,,,,,0,,0,0,,,"Plot boderlines on rock, rejection criteria.  No trees taller than 16ft.",Subsample comments:  CBI: ,,,,,,,,
YOSE,FROG 151,10/8/07 13:19,"ALC, TPE, DAB",,0,ReCBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FROG 153,,,,,,,,,CBI,,,251272,4208233,,nad27,0,0,10/8/07 13:29,,,,,0,,0,0,,,"This 30m plot is literally just one unburned pixel-burned areas just outside almost all lightly burned.  Community type: PIJE, QUKE, QUCH, ARPA.",Subsample comments:  CBI: ,,,,,,,,
YOSE,FROG 153,10/8/07 13:36,"KLS, HPR",,0,ReCBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FROG 163,,,,,,,,,CBI,,,250949,4208352,,nad27,0,0,10/8/07 13:45,,,,,0,,0,0,,,20% PIJE OS  35% QUKE/CADE/PILA US,Subsample comments:  CBI: ,,,,,,,,
YOSE,FROG 163,10/8/07 14:08,"IAH, RDS",,0,ReCBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,Frog 2,,,,,,,WFU,,RA,,,253945,4208158,,nad27,0,0,7/26/07 15:54,,,,,296,,0,0,,"From trail junction at south side of Laurel Lake trail to Miguel Meadows, hike 1/4 mile through meadowy area with minimal canopy.  Approximately 4 chains into area with thicker overstory, find reference rock on left (south) side of trail.  From rock, go 3 2/3 chains at 169 degrees to reference stake.",,Subsample comments:  5mA:  5mB:  fuels:  herbA:  herbB:  overstory:  saplings:  seedlings: ,,,,,,,,
YOSE,Frog 2,8/8/06 13:43,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,Frog 2,8/30/07 13:44,,,8,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,Frog 2,9/16/09 13:55,,,15,Re01Year3,Re01Year3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FROG 201,,,,,,,,,CBI,,,251381,4208212,,nad27,0,0,10/8/07 14:24,,,,,0,,0,0,,,"PIJE, QUKE, QUCH, grasses, ARCT",Subsample comments:  CBI: ,,,,,,,,
YOSE,FROG 201,10/8/07 14:52,"KLS, HPR",,0,ReCBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FROG 202,,,,,,,,,CBI,,,250929,4208291,,nad27,0,0,10/8/07 15:19,,,,,0,,0,0,,,"PIJE OS APPROX. 15% COVER.  grass/ARVI US   good consumption in ARVI, most grasses unburned.  LOTS of BRTE (boo!)    ",Subsample comments:  CBI: ,,,,,,,,
YOSE,FROG 202,10/8/07 15:24,"IAH, RDS",,0,ReCBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FROG 203,,,,,,,,,CBI,,,251016,4208761,,nad27,0,0,10/8/07 15:38,,,,,0,,0,0,,,"PIJE, QUCH, ARVI dominated  UNBURNED  ",Subsample comments:  CBI: ,,,,,,,,
YOSE,FROG 203,10/8/07 16:26,"DAB, ALC, TPE",,0,ReCBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FROG 204,,,,,,,,,CBI,,,250841,4208606,,nad27,0,0,10/8/07 7:29,,,,,0,,0,0,,,"PIJE DOMINANT   QUCH, ARVI ",Subsample comments:  CBI: ,,,,,,,,
YOSE,FROG 204,10/8/07 8:09,"TPE, ALC, DAB",,0,ReCBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,FROG 205,,,,,,,,,CBI,,,250785,4208093,,nad27,0,0,10/8/07 7:30,,,,,0,,0,0,,,"PIJE DOMINANT  QUKE, misc. poaceae, mimulus",Subsample comments:  CBI: ,,,,,,,,
YOSE,FROG 205,10/8/07 8:09,"HPR, KLS",,0,ReCBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
