Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
ELMA,23,,,,,,,,"BG, LT",Biomass,,,,,,,,,4/30/09 13:33,,,,,,,,,,,,,,,,,,,,
ELMA,23,4/8/09 13:35,,,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,32,,,,,,,,"BG, LT",Biomass,,,,,,,,,4/30/09 13:35,,,,,,,,,,,,,,,,,,,,
ELMA,32,4/8/09 13:36,,,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:01,,,,,,,,"TJ,Kopper,Trader",Forest,,,770292,3876024,,,0,0,8/12/94,,,,,291,-45,1,0,"40 west to exit 81, proceed on 53 south to information center   Heading to Plot 256","Route Description: drive behind info center on gravel road, find light colored (tan) building (fire cache building).  From the souhtwest corner of the building, walk approx. 60 meters @ 256 degrees to domiant PIPO with a slight lean to the south, dbh= 96.",From FMH 1028 ,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ3:  VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:01,8/12/94,,From FMH 1029 ,1,Pre00,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:01,9/23/98,,From FMH 1029                                                                  ,4,01YEAR3,01YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:01,8/3/00,,From FMH 1029                                                                  ,6,Re01Year05,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:01,9/27/07 13:37,"Gastineau, Vogler, Sharp, Mathews",,7,02PRE,02PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:01,11/24/08 17:14,,,8,02POST,02POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:01,9/3/09 13:12,"SU, PR, GB, AB, KS",,9,02YEAR1,02YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:01,8/2/10 14:43,"RP, DB, JW, MS, BG, SM, BC, BH, JS",,10,02YEAR2,02Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:01,8/12/13 14:23,"BG, TJ",,11,02YEAR5,03PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:01,9/29/18 11:13,,,13,02YEAR10,02YEAR10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:02,,,,,,,,,Forest,,,0,0,,,0,0,10/6/05,,,,,299,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:02,9/8/97,,From FMH 1029 ,1,Pre00,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:02,11/29/99,,From FMH 1029                                                                  ,1,01POST,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:02,9/12/00,,From FMH 1029                                                                  ,3,Re01Year01,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:02,9/18/02,,From FMH 1029                                                                  ,4,01YEAR3,01YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:02,9/10/04,,From FMH 1029                                                                  ,6,Re01Year05,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:02,10/22/07 14:01,,,7,02PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:02,8/31/10 10:58,"M Scheintaub, B Houseman, R Celveland, R Panning, J Wilson, J Sudderth, S Massed",,6,01YEAR11,01Year11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:02,9/19/16 15:34,,,8,02POST,02POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:02,11/15/17 15:26,,,,,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:02,10/2/18 11:15,,,10,02YEAR2,02YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:03,,,,,,,,,Forest,,,0,0,,,0,0,10/6/05,,,,,315,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:03,10/9/97,,From FMH 1029 ,1,Pre00,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:03,11/29/99,,From FMH 1029                                                                  ,1,01POST,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:03,9/26/00,,From FMH 1029                                                                  ,3,Re01Year01,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:03,9/18/02,,From FMH 1029                                                                  ,4,01YEAR3,01YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:03,9/10/04,,From FMH 1029                                                                  ,6,Re01Year05,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:03,8/31/10 10:57,"M Scheintaub, B Houseman, R Celveland, R Panning, J Wilson, J Sudderth, S Massed",,6,01YEAR11,01Year11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:03,9/19/16 16:25,,,8,02POST,02POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:03,11/14/17 14:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:03,10/2/18 11:20,,,10,02YEAR2,02YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:04,,,,,,,,,Forest,,,762201,3873564,,,0,0,10/6/05,,,,,23,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:04,10/12/97,,From FMH 1029 ,1,Pre00,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:04,11/30/99,,From FMH 1029                                                                  ,1,01POST,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:04,9/26/00,,From FMH 1029                                                                  ,3,Re01Year01,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:04,9/17/02,,From FMH 1029                                                                  ,4,01YEAR3,01YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:04,9/10/04,,From FMH 1029                                                                  ,6,Re01Year05,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:04,8/31/10 10:55,"M Scheintaub, B Houseman, R Celveland, R Panning, J Wilson, J Sudderth, S Massed",,6,01YEAR11,01Year11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:04,9/20/16 14:41,,,8,02POST,02POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:04,11/14/17 17:55,,,9,02YEAR1,02YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:04,10/2/18 11:26,,,10,02YEAR2,02YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:05,,,,,,,,,Forest,,,0,0,,,0,0,10/6/05,,,,,0,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:05,8/1/00,,From FMH 1029                                                                  ,1,Pre00,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:05,9/11/04,,From FMH 1029                                                                  ,3,Re01Year01,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:05,12/19/05 15:58,"SD, JB, JA, KK, PR",,4,Re01Year02,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:05,8/27/08 12:22,,,5,01YEAR5,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:05,8/30/11 15:55,"BG, CS, JW, LS",,7,02PRE,02PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:06,,,,,,,,,Forest,,,0,0,,,0,0,10/6/05,,,,,0,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:06,8/2/00,,From FMH 1029                                                                  ,1,Pre00,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:06,9/12/04,,From FMH 1029                                                                  ,3,Re01Year01,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:06,12/19/05 12:46,"SD, JB, JA, PR, Eoff",,4,Re01Year02,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:06,8/27/08 12:26,,,5,01YEAR5,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:06,8/30/11 14:22,"BG, CS, JW, LS",,7,02PRE,02PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:07,,,,,,,,,Forest,,,0,0,,,0,0,10/6/05,,,,,0,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:07,8/2/00,,From FMH 1029                                                                  ,1,Pre00,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:07,9/11/04,,From FMH 1029                                                                  ,3,Re01Year01,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:07,12/19/05 11:41,"JB, KK, JA, PR",,4,Re01Year02,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:07,8/27/08 12:27,,,5,01YEAR5,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:07,8/29/11 11:03,"BG, CS, JW, LS",,6,01YEAR11,01Year11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:08,,,,,,,,,Forest,,,773924,3872515,,,0,0,8/14/06 16:11,,,,,83,62,3,3,,,,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:08,8/14/06 16:15,"ja, jb, ke",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:09,,,,,,,,,Forest,,,761568,3877095,,,0,0,10/11/07 14:19,,,,,350,,0,0,,,,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:09,10/15/07 9:30,"byington, bulloch",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:09,9/16/08 11:11,,,2,01YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:09,6/18/09 16:17,"BG, SU, PR",,3,01YEAR2,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:09,9/5/12 17:19,"BG, SC, AC, KP",,4,01YEAR5,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:10,,,,,,,,,Forest,,,761908,3872176,,,0,0,10/11/07 14:20,,,,,355,,0,0,,,,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:10,10/15/07 9:45,"byington, bulloch",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:10,9/15/08 11:11,,,2,01YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:10,6/18/09 16:18,"BG, SU, PR",,3,01YEAR2,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:10,9/5/12 17:21,"BG, AC, SC, KP",,4,01YEAR5,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:11,,,,,,,,,Forest,,,773611,3872518,,,0,0,10/11/07 14:21,,,,,109,,0,0,,,,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:11,10/15/07 9:45,"byington, bulloch",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:12,,,,,,,,,Forest,,,773837,3872981,,,0,0,10/11/07 14:22,,,,,216,,0,0,,,,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:12,10/15/07 9:46,"byington, bulloch",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:13,,,,,,,,,Forest,,,773653,3872636,,,0,0,10/11/07 14:22,,,,,119,,0,0,,,,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:13,10/15/07 10:23,"bulloch, byington",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:14,,,,,,,,,Forest,,,226193,3872826,,,0,0,10/11/07 14:23,,,,,208,,0,0,,,,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:14,10/15/07 10:23,"bulloch, byington",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:30,,,,,,,,,Forest,,,0,0,,,0,0,10/6/05,,,,,0,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FBOGR1T02:30,10/2/02,,From FMH 1029                                                                  ,1,Pre00,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:30,10/26/04,,From FMH 1029                                                                  ,3,Re01Year01,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:30,8/30/05 14:26,"SD, JA, KK",,4,Re01Year02,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FBOGR1T02:30,9/16/08 11:17,,,5,01YEAR5,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:01,,,,,,,,,Forest,,,0,0,,,0,0,10/6/05,,,,,162,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ3: From FMH 1050 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FJUMO1T06:01,8/17/94,,From FMH 1029 ,1,Pre00,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:01,8/15/96,,From FMH 1029 ,3,Re01Year01,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:01,7/22/98,,From FMH 1029                                                                  ,5,01YEAR3,01YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:01,8/4/00,,From FMH 1029                                                                  ,6,01YEAR5,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:01,9/27/07 13:41,"Gastineau, Vogler, Sharp, Mathews",,8,Pre02,02PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:01,11/25/08 17:08,,,9,02POST,02POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:01,9/2/09 12:54,"SU, PR, GB, AB, KS  ",,10,02YEAR1,02YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:01,8/4/10 8:04,"JS, BH, BC, SM, MS, JW, BG, DB, RP",,11,02YEAR2,02YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:01,8/26/13 13:41,"AC, LP, TJ",,12,02YEAR5,02YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:01,7/24/18 11:28,,,,,02YEAR10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:02,,,,,,,,,Forest,,,0,0,,,0,0,10/6/05,,,,,24,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 PoleQ3: From FMH 1045 PoleQ4: From FMH 1046 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ3: From FMH 1050 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FJUMO1T06:02,8/23/94,,From FMH 1029 ,1,Pre00,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:02,8/13/96,,From FMH 1029 ,3,Re01Year01,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:02,7/22/98,,From FMH 1029                                                                  ,5,01YEAR3,01YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:02,8/3/00,,From FMH 1029                                                                  ,6,01YEAR5,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:02,9/27/07 13:42,"Gastineau, Vogler, Sharp, Mathews",,8,Pre02,02PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:02,11/25/08 17:11,,,9,02POST,02POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:02,8/26/09 13:06,"SU, PR, GB, AB, KS, DB",,10,02YEAR1,02YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FJUMO1T06:02,8/4/10 7:58,"RP, BC, BH, BG",,11,02YEAR2,02YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
