Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
LAVO,B:FABCO1D08:53,8/9/93,,From FMH 1029 ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:53,10/25/95,,From FMH 1029 ,2,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:53,7/21/96,,From FMH 1029 ,3,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:53,8/28/97,,From FMH 1029 ,4,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:53,8/7/00,,From FMH 1029 ,5,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:53,6/3/04,,From FMH 1029                                                                  ,6,01Yr09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:53,8/30/04,,From FMH 1029                                                                  ,10,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:53,7/19/07 11:01,"SMITH, MINNITI, RUPERT, THOMPSON, PEACH  ",,12,02Yr03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:53,7/21/10 14:21,,,13,02Yr06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:54,,,,,,,Butte Lake,,Forest,,,644343,4493698,10,NAD83,0,0,7/26/90,,,5900,feet,60,180,20,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 seed_10x25 m:  seed_all: 10x5 m belt shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABCO1D08:54,8/8/93,,From FMH 1029 ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:54,10/25/95,,From FMH 1029 ,2,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:54,7/21/96,,From FMH 1029 ,3,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:54,7/21/97,,From FMH 1029 ,4,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:54,8/8/00,,From FMH 1029 ,5,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:54,6/2/04,,From FMH 1029                                                                  ,6,01Yr09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:54,8/30/04,,From FMH 1029                                                                  ,10,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:54,7/20/07 15:59,"Smith, Minniti, Rupert, Peach, Thompson",,12,02Yr03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:54,7/22/10 8:20,MAWI6  TOER6  ANST6  =666,,13,02Yr06,Re02Year06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:56,,,,,,,Knob/Lost Creek,,Forest,,,624734,4491892,10,NAD83,0,0,8/4/93,,,5774,feet,300,225,5,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABCO1D08:56,8/4/93,,From FMH 1029 ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:56,10/26/93,,From FMH 1029 ,2,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:56,8/9/94,,From FMH 1029 ,3,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:56,9/1/95,,From FMH 1029 ,4,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:56,8/5/98,,From FMH 1029 ,5,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:56,9/29/03,,From FMH 1029                                                                  ,7,01Yr10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:56,7/21/13 9:03,,,9,01Yr20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:58,,,,,,,Knob/Lost Creek,,Forest,,,624700,4492076,10,NAD83,0,0,8/6/93,,,5803,feet,30,270,19,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABCO1D08:58,8/6/93,,From FMH 1029 ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:58,10/26/93,,From FMH 1029 ,2,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:58,8/11/94,,From FMH 1029 ,3,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:58,9/2/95,,From FMH 1029 ,4,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:58,8/6/98,,From FMH 1029 A population of approximately 30-50 Circium vulgare was eradicated in this plot in a weed control effort following colnsultation with resource management staff.,5,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:58,9/26/03,,From FMH 1029 ,7,01Yr10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:58,7/20/13 10:53,,,9,01Yr20,01Yr20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:61,,,,,,,Shack,,Forest,,,628529,4488882,10,NAD83,0,0,8/24/06,,,6376,feet,350,243,29,2, Heading to Plot 0,Route Description:     Bear right at 2.2 miles and then right again after another 1.1 miles.  Continue .5 miles to a big bend in the road where the road meets the Park Boundary.      10 meters south of the road is a large Ponderosa Pine (of DBH approx. 10,From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABCO1D08:61,7/21/99,,From FMH 1029                                                                  ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:61,9/12/12 15:24,,,2,01Post,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:61,7/31/13 8:39,,,3,01Yr01,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:61,8/2/14 15:25,,,4,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:62,,,,,,,Raker,,Forest,,,629130,4489002,10,NAD83,0,0,8/24/06,,,6553,feet,301,0,6,1, Heading to Plot 176,"Route Description: From end of road hike towards Raker Peak at 176 degrees for 347 meters.  To reach the plot, hike up over the rock outcrop and drop down into the flat area.        The plot will be located just as the slope begins and has a large Pondero",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABCO1D08:62,7/21/99,,From FMH 1029                                                                  ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:62,9/12/12 15:25,,,2,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:62,7/30/13 13:02,,,3,01Yr01,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1D08:62,8/1/14 15:26,,,4,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1G08:01,,,,,,,Roadside,,Forest,,,625915,4490680,10,NAD83,0,0,5/7/97,,,5680,feet,31,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 poleq3_all: From FMH 1045 poleq4_all: From FMH 1046 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABCO1G08:01,5/7/97,,From FMH 1029                                                                  ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1G08:01,8/26/00,,From FMH 1029                                                                  ,1,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1G08:01,7/24/01,,From FMH 1029                                                                  ,2,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1G08:01,8/16/04,,From FMH 1029                                                                  ,3,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1G08:01,8/3/10 13:20,MAWI6  TOER6  ANST6,,4,01Yr11,Re01Year11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1G08:02,,,,,,,Roadside,,Forest,,,625963,4490465,10,NAD83,0,0,5/8/97,,,5670,feet,211,340,3,3, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 poleq3_all: From FMH 1045 poleq4_all: From FMH 1046 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABCO1G08:02,5/8/97,,From FMH 1029                                                                  ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1G08:02,8/8/00,,From FMH 1029                                                                  ,1,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1G08:02,7/24/01,,From FMH 1029                                                                  ,2,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1G08:02,8/16/04,,From FMH 1029                                                                  ,3,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABCO1G08:02,8/3/10 15:34,MAWI6  TOER6  ANST6,,4,01Yr11,Re01Year11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:01,,,,,,,Raker,,Forest,,,629454,4487731,10,NAD83,0,0,8/24/06,,,7447,feet,348,90,33,33, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 poleq3_all: From FMH 1045 poleq4_all: From FMH 1046 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABMA1D08:01,9/3/98,,"From FMH 1029 Data not yet entered into computer.  Pre 98, will need to be reread",1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:01,9/12/12 15:24,,,5,01Post,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:01,7/30/13 10:23,,,2,01Yr01,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:01,8/1/14 13:00,,,3,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:02,,,,,,,Drake,,Forest,,,634913,4475467,10,NAD27,0,0,7/23/97,,,6940,feet,92,45,1,1, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 poleq3_all: From FMH 1045 poleq4_all: From FMH 1046 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABMA1D08:02,9/2/98,,From FMH 1029                                                                  ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:03,,,,,,,Prospect,,Forest,,,640709,4492431,10,NAD83,0,0,9/5/98,,,7699,feet,54,84,20,20, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 poleq3_all: From FMH 1045 poleq4_all: From FMH 1046 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABMA1D08:03,9/5/98,,From FMH 1029                                                                  ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:04,,,,,,,Prospect,,Forest,,,641151,4492356,10,NAD83,0,0,9/5/98,,,7450,feet,217,34,13,13, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 poleq3_all: From FMH 1045 poleq4_all: From FMH 1046 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABMA1D08:04,9/5/98,,From FMH 1029                                                                  ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:05,,,,,,,Prospect,,Forest,,,639798,4492700,10,NAD83,0,0,9/6/98,,,8141,feet,348,306,40,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 poleq3_all: From FMH 1045 poleq4_all: From FMH 1046 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABMA1D08:05,9/6/98,,From FMH 1029                                                                  ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:06,,,,,,,Prospect,,Forest,,,639998,4492174,10,NAD83,0,0,9/5/98,,,8020,feet,108,230,1,1, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 poleq3_all: From FMH 1045 poleq4_all: From FMH 1046 seed_10x25m:  seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 Shrub_pc_Q3: Not really frames. Shrub belt is 5 by 50m and is divided into 10 subsections, each being 5 by 5m. Because certain species were continuous throughout the subsections, it was very difficult to indicate individual plants. I did a percent cover instead of doing an actual plant count. Shrub_pc_Q4: Not really frames. Shrub belt is 5 by 50m and is divided into 10 subsections, each being 5 by 5m. Because certain species were continuous throughout the subsections, it was very difficult to indicate individual plants. I did a percent cover instead of doing an actual plant count. tranq3_all: From FMH 1050 tranq4_all: From FMH 1049",,,,,,,,
LAVO,B:FABMA1D08:06,9/6/98,,From FMH 1029                                                                  ,0,00Pro1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:06,8/27/04,,From FMH 1029                                                                  ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:06,7/22/07 9:05,"Smith, Minniti, Peach, Rupert, Thompson",,3,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:06,7/23/10 14:37,,,4,01Yr05,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:07,,,,,,,Prospect,,Forest,,,640332,4492110,10,NAD83,0,0,9/6/98,,,7978,feet,63,160,5,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 poleq3_all: From FMH 1045 poleq4_all: From FMH 1046 seed_10x25m: Belt used in 01Yr02 read  seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 Shrub_pc_Q3: Not really frames. Shrub belt is 5 by 50m and is divided into 10 subsections, each being 5 by 5m. Because certain species were continuous throughout the subsections, it was very difficult to indicate individual plants. I did a percent cover instead of doing an actual plant count. Shrub_pc_Q4: Not really frames. Shrub belt is 5 by 50m and is divided into 10 subsections, each being 5 by 5m. Because certain species were continuous throughout the subsections, it was very difficult to indicate individual plants. I did a percent cover instead of doing an actual plant count. tranq3_all: From FMH 1050 tranq4_all: From FMH 1049",,,,,,,,
LAVO,B:FABMA1D08:07,9/6/98,,From FMH 1029                                                                  ,0,00Pro1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:07,8/28/04,,From FMH 1029                                                                  ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:07,7/22/07 17:03,"SMITH, MINNITI, RUPERT, PEACH, THOMPSON  ",,3,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:07,7/23/10 16:46,,,4,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:08,,,,,,,Raker,,Forest,,,629414,4487961,10,NAD83,0,0,9/4/98,,,7399,feet,30,45,10,10, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 poleq3_all: From FMH 1045 poleq4_all: From FMH 1046 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABMA1D08:08,9/4/98,,From FMH 1029                                                                  ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:08,9/12/12 15:23,,,5,01Post,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:08,7/30/13 15:31,,,2,01Yr01,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:08,8/1/14 12:59,,,3,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:60,,,,,,,Shack,Wynne,Forest,,,628188,4487933,10,NAD83,0,0,7/20/99,,,6218,feet,203,315,6,5,Drive on park road (hwy 89) to Hot Rock. Park at little turn out .28 miles south of Hot Rock. Heading to Plot 54,Route Description: Park at little turn out .28 miles south of Hot Rock parking area.  Plot is located approximately 113 meters at 54 degrees. Plot is approximately 30 meters west of an old fire line. Feature Description:  Compass Bearing Feature to Stake:,From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 poleq3_all: From FMH 1045 poleq4_all: From FMH 1046 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FABMA1D08:60,7/21/99,,From FMH 1029                                                                  ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:60,9/10/12 15:22,,,5,01Post,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:60,7/31/13 14:19,,,2,01Yr01,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FABMA1D08:60,8/2/14 13:01,,,3,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:01,,,,,,,Hole,,Forest,,,631599,4489056,10,NAD83,0,0,7/27/01,,,6280,feet,277,90,2,2, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq3_all: From FMH 1045 seed_all: From FMH query 17 seed_all Q1: the rest of Q1, excluding the normal 5x10m belt shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049",,,,,,,,
LAVO,B:FPICO1D08:01,7/27/01,,From FMH 1029                                                                  ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:01,8/31/03,,From FMH 1029                                                                  ,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:01,9/13/04,,From FMH 1029                                                                  ,3,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:01,7/23/07 15:53,"BESM, CAMI, JAPE, RYRU, JETH",,4,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:01,7/22/12 14:11,,,5,01Yr10,01Yr10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:01,9/13/12 11:32,,,6,02Post,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:01,7/19/13 9:52,,,7,02Yr01,02Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
