RegistrationUnit_Name,ProjectUnit_Name,MacroPlot_Name,Multi_PU,SampleEvent_Date,SampleEvent_DefaultMonitoringStatus,MonitoringStatus_Name,Protocols,Visited,SampleEvent_TreatmentUnit
ZION,Gambel Oak,QUGA-15,N,6/23/98,,01Year01,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/23/98,,01Year01,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/23/98,,01Year01,Post Burn Severity,N,
ZION,Gambel Oak,QUGA-15,N,6/23/98,,01Year01,Cover - Species Composition (metric),N,
ZION,Gambel Oak,QUGA-15,N,6/23/98,,01Year01,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-15,N,6/23/98,,01Year01,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/23/98,,01Year01,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-15,N,7/10/98,,01Post,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-15,N,7/10/98,,01Post,Cover - Points (metric),N,
ZION,Gambel Oak,QUGA-15,N,7/10/98,,01Post,Density - Quadrats (metric),N,
ZION,Gambel Oak,QUGA-15,N,7/10/98,,01Post,Post Burn Severity,N,
ZION,Gambel Oak,QUGA-15,N,7/10/98,,01Post,Cover - Species Composition (metric),N,
ZION,Gambel Oak,QUGA-15,N,7/10/98,,01Post,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-15,N,7/10/98,,01Post,Density - Belts (metric),N,
ZION,Gambel Oak,QUGA-15,N,7/13/99,,01Year02,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-15,N,7/13/99,,01Year02,Cover - Species Composition (metric),N,
ZION,Gambel Oak,QUGA-15,N,7/13/99,,01Year02,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-15,N,7/13/99,,01Year02,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-15,N,7/13/99,,01Year02,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-15,N,7/13/99,,01Year02,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/13/02,,01Year05,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/13/02,,01Year05,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/13/02,,01Year05,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/13/02,,01Year05,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/13/02,,01Year05,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-15,N,6/13/02,,01Year05,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-15,N,8/9/05,,01Year08,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-15,N,8/9/05,,01Year08,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-15,N,8/9/05,,01Year08,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-15,N,8/9/05,,01Year08,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-15,N,8/9/05,,01Year08,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-15,N,8/9/05,,01Year08,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/26/07 16:08,,01Year10,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/26/07 16:08,,01Year10,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/26/07 16:08,,01Year10,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/26/07 16:08,,01Year10,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/26/07 16:08,,01Year10,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-15,N,6/26/07 16:08,,01Year10,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-15,N,11/19/08 15:41,02Post,02Post,Post Burn Severity,Y,
ZION,Gambel Oak,QUGA-15,N,11/19/08 15:41,02Post,02Post,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-15,N,11/19/08 15:41,02Post,02Post,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-15,N,10/13/09 9:33,02Year01,02Year01,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-15,N,10/13/09 9:33,02Year01,02Year01,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-15,N,10/13/09 9:33,02Year01,02Year01,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-15,N,10/13/09 9:33,02Year01,02Year01,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-15,N,10/13/09 9:33,02Year01,02Year01,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-15,N,10/13/09 9:33,02Year01,02Year01,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/30/10 16:24,02Year02,02Year02,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/30/10 16:24,02Year02,02Year02,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/30/10 16:24,02Year02,02Year02,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/30/10 16:24,02Year02,02Year02,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-15,N,6/30/10 16:24,02Year02,02Year02,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/30/10 16:24,02Year02,02Year02,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-15,N,7/15/13 9:51,02year05,02Year05,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-15,N,7/15/13 9:51,02year05,02Year05,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-15,N,7/15/13 9:51,02year05,02Year05,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-15,N,7/15/13 9:51,02year05,02Year05,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-15,N,7/15/13 9:51,02year05,02Year05,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-15,N,7/15/13 9:51,02year05,02Year05,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/29/18 16:30,,02Year10,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/29/18 16:30,,02Year10,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/29/18 16:30,,02Year10,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-15,N,6/29/18 16:30,,02Year10,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/29/18 16:30,,02Year10,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/29/18 16:30,,02Year10,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-16,N,6/30/97,,00Pre,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-16,N,6/30/97,,00Pre,Post Burn Severity,N,
ZION,Gambel Oak,QUGA-16,N,6/30/97,,00Pre,Cover - Species Composition (metric),N,
ZION,Gambel Oak,QUGA-16,N,6/30/97,,00Pre,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-16,N,6/30/97,,00Pre,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-16,N,6/30/97,,00Pre,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-16,N,6/30/97,,00Pre,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-16,N,11/10/97,,01Post,Density - Quadrats (metric),N,
ZION,Gambel Oak,QUGA-16,N,11/10/97,,01Post,Post Burn Severity,Y,
ZION,Gambel Oak,QUGA-16,N,11/10/97,,01Post,Cover - Species Composition (metric),N,
ZION,Gambel Oak,QUGA-16,N,11/10/97,,01Post,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-16,N,11/10/97,,01Post,Density - Belts (metric),N,
ZION,Gambel Oak,QUGA-16,N,11/10/97,,01Post,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-16,N,11/10/97,,01Post,Cover - Points (metric),N,
ZION,Gambel Oak,QUGA-16,N,6/22/98,,01Year01,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-16,N,6/22/98,,01Year01,Cover - Species Composition (metric),N,
ZION,Gambel Oak,QUGA-16,N,6/22/98,,01Year01,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-16,N,6/22/98,,01Year01,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-16,N,6/22/98,,01Year01,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-16,N,6/22/98,,01Year01,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-16,N,7/15/99,,01Year02,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-16,N,7/15/99,,01Year02,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-16,N,7/15/99,,01Year02,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-16,N,7/15/99,,01Year02,Cover - Species Composition (metric),N,
ZION,Gambel Oak,QUGA-16,N,7/15/99,,01Year02,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-16,N,7/15/99,,01Year02,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-16,N,6/25/02,,01Year05,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-16,N,6/25/02,,01Year05,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-16,N,6/25/02,,01Year05,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-16,N,6/25/02,,01Year05,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-16,N,6/25/02,,01Year05,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-16,N,6/25/02,,01Year05,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-16,N,8/11/05,,01Year08,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-16,N,8/11/05,,01Year08,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-16,N,8/11/05,,01Year08,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-16,N,8/11/05,,01Year08,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-16,N,8/11/05,,01Year08,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-16,N,8/11/05,,01Year08,Cover - Points (metric),Y,
